t_id	region	chrom	transcript_start	transcript_end	transcript_lenght	exons	base_pairs	diff_region_intersecting_t_id	diff_region_intersecting_exons	diff_region_intersecting_bps	diff_region_ratio	region_transcript_start	diff_region_transcript_end	diff_region_trans_len	diff_region_trans_overlap	same_region_intersecting_t_id	same_region_intersecting_exons	same_region_intersecting_bps	same_region_ratio	same_region_transcript_start	same_region_transcript_end	same_region_trans_len	same_region_trans_overlap
D30C_TCONS_00075135	D30C	groupXX	8574277	8580380	6103	2	4793	T30C_TCONS_00076457	2	4547	0.9486751512622574587940746923	8574331	8580188	5857	5857		0	0	0				0
T30C_TCONS_00026491	T30C	groupVI	4637626	4659070	21444	25	5189	D30C_TCONS_00026244	25	5189	1	4637626	4659070	21444	21444		0	0	0				0
D30C_TCONS_00073647	D30C	groupXX	12440951	12454075	13124	16	8129		0	0	0				0		0	0	0				0
D30C_TCONS_00027969	D30C	groupVI	6094154	6096580	2426	2	1069	T30C_TCONS_00028268	2	1063	0.9943872778297474275023386342	6094160	6096694	2534	2420		0	0	0				0
T30C_TCONS_00001949	T30C	groupI	19878256	19880722	2466	1	2466	D30C_TCONS_00001961	1	2461	0.9979724249797242497972424980	19878254	19880717	2463	2461		0	0	0				0
T30C_TCONS_00072145	T30C	groupXVIII	2714183	2716203	2020	3	917		0	0	0				0		0	0	0				0
T30C_TCONS_00087856	T30C	scaffold_47	177361	179057	1696	3	1209	D30C_TCONS_00086049	3	1208	0.9991728701406120760959470637	177361	179056	1695	1695		0	0	0				0
T30C_TCONS_00047383	T30C	groupXII	13915759	13919299	3540	3	3042		0	0	0				0		0	0	0				0
D30C_TCONS_00003011	D30C	groupI	1404065	1407381	3316	4	2516	T30C_TCONS_00003008	4	475	0.1887917329093799682034976153	1404152	1405427	1275	1275		0	0	0				0
T30C_TCONS_00043838	T30C	groupXI	15965064	15966485	1421	3	1088	D30C_TCONS_00043258	3	919	0.8446691176470588235294117647	15965066	15966497	1431	1419		0	0	0				0
T30C_TCONS_00031610	T30C	groupVII	23401096	23407872	6776	5	3831	D30C_TCONS_00031311	5	3750	0.9788566953797963978073610023	23401064	23407791	6727	6695		0	0	0				0
D30C_TCONS_00028895	D30C	groupVI	16534693	16538393	3700	8	1942	T30C_TCONS_00029208	8	1862	0.9588053553038105046343975283	16534769	16538389	3620	3620		0	0	0				0
D30C_TCONS_00033753	D30C	groupVII	20894996	20900131	5135	7	3176	T30C_TCONS_00034098	2	883	0.2780226700251889168765743073	20894996	20895965	969	969		0	0	0				0
D30C_TCONS_00028324	D30C	groupVI	10172972	10342514	169542	7	1253	T30C_TCONS_00028624	7	1248	0.9960095770151636073423782921	10172977	10342515	169538	169537		0	0	0				0
D30C_TCONS_00016940	D30C	groupIV	13265921	13280219	14298	17	2862	T30C_TCONS_00017142	17	2862	1	13265921	13280234	14313	14298	D30C_TCONS_00016941	17	2847	0.9947589098532494758909853249	13265921	13280219	14298	14298
D30C_TCONS_00016941	D30C	groupIV	13265921	13280219	14298	17	2886	T30C_TCONS_00017143	17	2880	0.9979209979209979209979209979	13265921	13280234	14313	14298	D30C_TCONS_00016940	17	2847	0.9864864864864864864864864865	13265921	13280219	14298	14298
D30C_TCONS_00041416	D30C	groupXI	812545	816803	4258	2	851	T30C_TCONS_00041972	2	851	1	812521	816805	4284	4258		0	0	0				0
T30C_TCONS_00073836	T30C	groupXX	595255	597590	2335	10	959	D30C_TCONS_00072596	10	959	1	595131	597590	2459	2335		0	0	0				0
D30C_TCONS_00024862	D30C	groupV	5863854	5882853	18999	5	1582	T30C_TCONS_00025106	5	1582	1	5863851	5882853	19002	18999		0	0	0				0
D30C_TCONS_00024644	D30C	groupV	3751481	3754498	3017	3	824	T30C_TCONS_00024883	3	727	0.8822815533980582524271844660	3750986	3754471	3485	2990		0	0	0				0
T30C_TCONS_00025824	T30C	groupV	11517467	11518854	1387	3	830	D30C_TCONS_00025610	3	827	0.9963855421686746987951807229	11517455	11518851	1396	1384		0	0	0				0
D30C_TCONS_00027564	D30C	groupVI	677261	682698	5437	2	3929	T30C_TCONS_00027835	2	3929	1	677256	682709	5453	5437		0	0	0				0
T30C_TCONS_00077818	T30C	groupXXI	353695	368453	14758	4	6992	D30C_TCONS_00076392	4	6971	0.9969965675057208237986270023	353694	368432	14738	14737		0	0	0				0
D30C_TCONS_00044537	D30C	groupXI	11206257	11212591	6334	4	2232	T30C_TCONS_00045185	2	1384	0.6200716845878136200716845878	11206257	11209101	2844	2844		0	0	0				0
T30C_TCONS_00070843	T30C	groupXVIII	5455262	5457965	2703	5	951	D30C_TCONS_00069709	5	951	1	5455255	5457968	2713	2703		0	0	0				0
T30C_TCONS_00022680	T30C	groupIX	16468977	16488037	19060	6	3829	D30C_TCONS_00022448	6	3805	0.9937320449203447375293810394	16468986	16488022	19036	19036		0	0	0				0
D30C_TCONS_00045318	D30C	groupXI	16328627	16337391	8764	6	3805	T30C_TCONS_00045985	6	3805	1	16328624	16337433	8809	8764		0	0	0				0
T30C_TCONS_00002940	T30C	groupI	821261	822303	1042	1	1042	D30C_TCONS_00002943	1	1020	0.9788867562380038387715930902	821263	822283	1020	1020		0	0	0				0
T30C_TCONS_00073788	T30C	groupXX	433384	436272	2888	6	1728	D30C_TCONS_00072555	7	1552	0.8981481481481481481481481481	433351	436257	2906	2873		0	0	0				0
T30C_TCONS_00074522	T30C	groupXX	9173525	9180631	7106	9	1143	D30C_TCONS_00073276	9	1143	1	9173508	9180647	7139	7106		0	0	0				0
T30C_TCONS_00074523	T30C	groupXX	9180690	9183443	2753	6	1045	D30C_TCONS_00073277	6	1025	0.9808612440191387559808612440	9180710	9184346	3636	2733		0	0	0				0
T30C_TCONS_00056402	T30C	groupXIV	12871431	12876062	4631	3	3432	D30C_TCONS_00055567	3	3432	1	12871431	12876287	4856	4631		0	0	0				0
D30C_TCONS_00048511	D30C	groupXII	14230974	14232949	1975	1	1975	T30C_TCONS_00049201	1	1973	0.9989873417721518987341772152	14230976	14233050	2074	1973		0	0	0				0
T30C_TCONS_00081401	T30C	scaffold_1265	1186	5500	4314	8	888	D30C_TCONS_00079815	8	849	0.9560810810810810810810810811	1225	5500	4275	4275		0	0	0				0
T30C_TCONS_00055003	T30C	groupXIV	13733271	13737063	3792	10	1515		0	0	0				0		0	0	0				0
D30C_TCONS_00029280	D30C	groupVII	2389866	2394499	4633	4	1973	T30C_TCONS_00029572	4	1973	1	2389863	2395034	5171	4633		0	0	0				0
D30C_TCONS_00009415	D30C	groupIII	1731610	1732068	458	1	458	T30C_TCONS_00009534	1	458	1	1731608	1732068	460	458		0	0	0				0
T30C_TCONS_00031191	T30C	groupVII	19675673	19677458	1785	2	1243	D30C_TCONS_00030864	2	1243	1	19675671	19677459	1788	1785		0	0	0				0
D30C_TCONS_00004126	D30C	groupI	14465754	14467579	1825	3	687	T30C_TCONS_00004153	3	687	1	14465752	14467949	2197	1825		0	0	0				0
D30C_TCONS_00037033	D30C	groupVIII	8972345	8981809	9464	6	5141	T30C_TCONS_00037530	3	4387	0.8533359268624781170978408870	8972341	8979556	7215	7211		0	0	0				0
T30C_TCONS_00064003	T30C	groupXV	12303863	12304710	847	1	847	D30C_TCONS_00062940	1	846	0.9988193624557260920897284534	12303864	12304728	864	846		0	0	0				0
T30C_TCONS_00000126	T30C	groupI	717097	724892	7795	4	1175	D30C_TCONS_00000119	4	1134	0.9651063829787234042553191489	717118	724872	7754	7754		0	0	0				0
D30C_TCONS_00035869	D30C	groupVIII	15326159	15336728	10569	14	6160	T30C_TCONS_00036240	14	6160	1	15326099	15336952	10853	10569		0	0	0				0
D30C_TCONS_00082741	D30C	scaffold_211	50414	54412	3998	6	2414		0	0	0				0		0	0	0				0
T30C_TCONS_00064002	T30C	groupXV	12297621	12299508	1887	2	836	D30C_TCONS_00062939	2	836	1	12297556	12299508	1952	1887		0	0	0				0
T30C_TCONS_00033283	T30C	groupVII	12609959	12617743	7784	7	2763	D30C_TCONS_00032947	7	2728	0.9873326094824466159971045965	12609961	12617710	7749	7749		0	0	0				0
D30C_TCONS_00085412	D30C	scaffold_369	1721	4282	2561	4	1038	T30C_TCONS_00087141	4	1019	0.9816955684007707129094412331	1740	4282	2542	2542		0	0	0				0
D30C_TCONS_00000119	D30C	groupI	717118	724872	7754	4	1134	T30C_TCONS_00000126	4	1134	1	717097	724892	7795	7754		0	0	0				0
T30C_TCONS_00032625	T30C	groupVII	4173449	4176278	2829	4	601	D30C_TCONS_00032324	4	595	0.9900166389351081530782029950	4173455	4176280	2825	2823		0	0	0				0
T30C_TCONS_00006113	T30C	groupII	8330514	8332032	1518	6	632		0	0	0				0		0	0	0				0
D30C_TCONS_00014115	D30C	groupIV	13839273	13842344	3071	2	2621	T30C_TCONS_00014240	2	2562	0.9774895078214421976344906524	13839332	13842344	3012	3012		0	0	0				0
D30C_TCONS_00048967	D30C	groupXII	17777606	17779053	1447	1	1447	T30C_TCONS_00049654	1	1446	0.9993089149965445749827228749	17777606	17779052	1446	1446		0	0	0				0
T30C_TCONS_00038682	T30C	groupX	86115	96720	10605	9	1827	D30C_TCONS_00038163	9	1348	0.7378215654077723043240284620	86065	100419	14354	10605		0	0	0				0
D30C_TCONS_00036149	D30C	groupVIII	17498669	17533267	34598	4	1583		0	0	0				0		0	0	0				0
T30C_TCONS_00080165	T30C	scaffold_106	348026	350253	2227	3	956	D30C_TCONS_00078643	3	931	0.9738493723849372384937238494	348051	350257	2206	2202		0	0	0				0
T30C_TCONS_00066194	T30C	groupXVI	4324270	4325199	929	1	929		0	0	0				0		0	0	0				0
T30C_TCONS_00086604	T30C	scaffold_285	25743	28288	2545	6	842	D30C_TCONS_00084915	6	842	1	25409	28303	2894	2545		0	0	0				0
T30C_TCONS_00017699	T30C	groupIV	19749692	19754406	4714	4	2600	D30C_TCONS_00017517	4	2600	1	19749644	19754407	4763	4714		0	0	0				0
D30C_TCONS_00003498	D30C	groupI	7495930	7506313	10383	4	4357	T30C_TCONS_00003521	4	4211	0.9664907046132660087215974294	7496016	7506253	10237	10237		0	0	0				0
D30C_TCONS_00053335	D30C	groupXIV	4442342	4446704	4362	3	1550	T30C_TCONS_00054121	3	1550	1	4442324	4446706	4382	4362		0	0	0				0
D30C_TCONS_00009003	D30C	groupII	21758401	21762143	3742	8	802	T30C_TCONS_00009142	8	799	0.9962593516209476309226932668	21758397	21762145	3748	3742		0	0	0				0
T30C_TCONS_00049820	T30C	groupXIII	1013566	1016092	2526	2	1663	D30C_TCONS_00049132	2	1654	0.9945880938063740228502705953	1013552	1016083	2531	2517		0	0	0				0
D30C_TCONS_00046979	D30C	groupXII	16661580	16662853	1273	3	757	T30C_TCONS_00047646	3	666	0.8797886393659180977542932629	16661560	16662762	1202	1182		0	0	0				0
D30C_TCONS_00073735	D30C	groupXX	13289489	13296343	6854	7	4625		0	0	0				0		0	0	0				0
D30C_TCONS_00015052	D30C	groupIV	25893903	25898124	4221	6	1018	T30C_TCONS_00015182	6	904	0.8880157170923379174852652259	25893993	25898100	4107	4107		0	0	0				0
D30C_TCONS_00059860	D30C	groupXIX	19634291	19635097	806	3	514	T30C_TCONS_00060895	3	366	0.7120622568093385214007782101	19634291	19636145	1854	806		0	0	0				0
T30C_TCONS_00081161	T30C	scaffold_122	17974	19852	1878	1	1878		0	0	0				0		0	0	0				0
T30C_TCONS_00013842	T30C	groupIV	10623031	10624762	1731	2	1566	D30C_TCONS_00013731	2	1443	0.9214559386973180076628352490	10623031	10624639	1608	1608		0	0	0				0
D30C_TCONS_00074259	D30C	groupXX	17714365	17715406	1041	3	447	T30C_TCONS_00075528	3	445	0.9955257270693512304250559284	17714300	17715404	1104	1039		0	0	0				0
T30C_TCONS_00032535	T30C	groupVII	3049234	3053694	4460	3	3631	D30C_TCONS_00032239	2	3588	0.9881575323602313412283117598	3049236	3055608	6372	4458		0	0	0				0
D30C_TCONS_00052895	D30C	groupXIV	434974	440238	5264	17	1828	T30C_TCONS_00053667	17	1828	1	434972	440238	5266	5264		0	0	0				0
T30C_TCONS_00045959	T30C	groupXI	16228986	16234124	5138	6	1184		0	0	0				0		0	0	0				0
T30C_TCONS_00045891	T30C	groupXI	15829229	15830570	1341	4	851	D30C_TCONS_00045218	3	415	0.4876615746180963572267920094	15829778	15830570	792	792		0	0	0				0
D30C_TCONS_00077355	D30C	groupXXI	10994309	10997796	3487	4	2727	T30C_TCONS_00078819	3	1919	0.7037037037037037037037037037	10995594	10997799	2205	2202		0	0	0				0
D30C_TCONS_00031888	D30C	groupVII	816005	830428	14423	2	624	T30C_TCONS_00032190	2	575	0.9214743589743589743589743590	816018	830392	14374	14374		0	0	0				0
D30C_TCONS_00001882	D30C	groupI	19184689	19186447	1758	1	1758	T30C_TCONS_00001875	1	1758	1	19183042	19186449	3407	1758		0	0	0				0
T30C_TCONS_00012823	T30C	groupIII	15856270	15858523	2253	5	1279	D30C_TCONS_00012706	5	1265	0.9890539483971853010164190774	15856269	15858509	2240	2239		0	0	0				0
D30C_TCONS_00001884	D30C	groupI	19187881	19191075	3194	2	2840	T30C_TCONS_00001877	2	2840	1	19187708	19191114	3406	3194		0	0	0				0
T30C_TCONS_00020451	T30C	groupIX	16139993	16143396	3403	6	1479	D30C_TCONS_00020204	6	1437	0.9716024340770791075050709939	16140034	16143395	3361	3361		0	0	0				0
D30C_TCONS_00043258	D30C	groupXI	15965066	15966497	1431	3	931	T30C_TCONS_00043838	3	919	0.9871106337271750805585392052	15965064	15966485	1421	1419		0	0	0				0
T30C_TCONS_00021103	T30C	groupIX	716424	721127	4703	2	389		0	0	0				0		0	0	0				0
D30C_TCONS_00038915	D30C	groupX	8237831	8254862	17031	5	5814	T30C_TCONS_00039439	4	5759	0.9905400756793945648434812521	8244162	8254862	10700	10700		0	0	0				0
D30C_TCONS_00001837	D30C	groupI	18480036	18482391	2355	6	1233		0	0	0				0		0	0	0				0
D30C_TCONS_00031421	D30C	groupVII	24946275	24957259	10984	4	938	T30C_TCONS_00031733	4	712	0.7590618336886993603411513859	24946276	24957034	10758	10758		0	0	0				0
D30C_TCONS_00053650	D30C	groupXIV	7315949	7318150	2201	4	1128	T30C_TCONS_00054460	4	931	0.8253546099290780141843971631	7316140	7318144	2004	2004		0	0	0				0
T30C_TCONS_00008450	T30C	groupII	12276462	12278357	1895	1	1895	D30C_TCONS_00008300	1	1895	1	12276413	12278436	2023	1895		0	0	0				0
D30C_TCONS_00058980	D30C	groupXIX	10861856	10872285	10429	10	1797	T30C_TCONS_00059991	10	1795	0.9988870339454646633277685031	10861858	10872285	10427	10427		0	0	0				0
T30C_TCONS_00090156	T30C	scaffold_739	9992	10584	592	1	592	D30C_TCONS_00088217	1	583	0.9847972972972972972972972973	9992	10575	583	583		0	0	0				0
T30C_TCONS_00062550	T30C	groupXV	14341191	14342675	1484	1	1484		0	0	0				0		0	0	0				0
D30C_TCONS_00016403	D30C	groupIV	7254292	7372185	117893	17	1846	T30C_TCONS_00016563	17	1662	0.9003250270855904658721560130	7256602	7372183	115581	115581		0	0	0				0
D30C_TCONS_00078792	D30C	scaffold_111	153792	158009	4217	3	2910	T30C_TCONS_00080324	3	2893	0.9941580756013745704467353952	153809	158013	4204	4200		0	0	0				0
D30C_TCONS_00086049	D30C	scaffold_47	177361	179056	1695	3	1208	T30C_TCONS_00087856	3	1208	1	177361	179057	1696	1695		0	0	0				0
D30C_TCONS_00053702	D30C	groupXIV	7758432	7762300	3868	4	1243		0	0	0				0		0	0	0				0
T30C_TCONS_00060734	T30C	groupXIX	17911580	17913759	2179	2	1247	D30C_TCONS_00059707	2	1247	1	17911578	17913759	2181	2179		0	0	0				0
T30C_TCONS_00039113	T30C	groupX	5166974	5168926	1952	4	512	D30C_TCONS_00038580	3	507	0.990234375	5166951	5168924	1973	1950		0	0	0				0
T30C_TCONS_00053886	T30C	groupXIV	2152864	2161529	8665	3	6026	D30C_TCONS_00053111	2	5274	0.8752074344507135745104546963	2152891	2160731	7840	7840		0	0	0				0
T30C_TCONS_00009534	T30C	groupIII	1731608	1732068	460	1	460	D30C_TCONS_00009415	1	458	0.9956521739130434782608695652	1731610	1732068	458	458		0	0	0				0
T30C_TCONS_00027814	T30C	groupVI	585598	589768	4170	5	1203	D30C_TCONS_00027548	5	1009	0.8387364921030756442227763924	585792	589769	3977	3976		0	0	0				0
D30C_TCONS_00069153	D30C	groupXVII	12796129	12799179	3050	4	1067	T30C_TCONS_00070247	4	1065	0.9981255857544517338331771321	12796131	12799197	3066	3048		0	0	0				0
T30C_TCONS_00082810	T30C	scaffold_151	112234	120608	8374	5	3991		0	0	0				0		0	0	0				0
D30C_TCONS_00014473	D30C	groupIV	17805520	17812381	6861	7	2349		0	0	0				0		0	0	0				0
T30C_TCONS_00025557	T30C	groupV	9926781	9928335	1554	5	690	D30C_TCONS_00025340	5	660	0.9565217391304347826086956522	9926685	9928305	1620	1524		0	0	0				0
D30C_TCONS_00059494	D30C	groupXIX	15670122	15679661	9539	5	3073	T30C_TCONS_00060512	5	2750	0.8948909860071591278880572730	15670445	15679850	9405	9216		0	0	0				0
D30C_TCONS_00086800	D30C	scaffold_54	492373	498597	6224	6	722		0	0	0				0		0	0	0				0
D30C_TCONS_00075171	D30C	groupXX	8770237	8773223	2986	2	2028	T30C_TCONS_00076494	2	2028	1	8770185	8773223	3038	2986		0	0	0				0
D30C_TCONS_00076947	D30C	groupXXI	7717916	7722706	4790	12	3084	T30C_TCONS_00078400	12	3084	1	7717815	7722719	4904	4790		0	0	0				0
T30C_TCONS_00072248	T30C	groupXVIII	4137634	4141034	3400	3	1109	D30C_TCONS_00071086	3	1107	0.9981965734896302975653742110	4137632	4141032	3400	3398		0	0	0				0
D30C_TCONS_00021232	D30C	groupIX	5217721	5222452	4731	4	2125		0	0	0				0		0	0	0				0
T30C_TCONS_00009499	T30C	groupIII	1498546	1501628	3082	3	560	D30C_TCONS_00009373	3	476	0.85	1498630	1501639	3009	2998		0	0	0				0
D30C_TCONS_00060600	D30C	groupXV	5325253	5337814	12561	9	3251	T30C_TCONS_00061628	9	3241	0.9969240233774223315902799139	5325241	5337804	12563	12551		0	0	0				0
T30C_TCONS_00011398	T30C	groupIII	1471983	1474277	2294	2	445	D30C_TCONS_00011275	1	409	0.9191011235955056179775280899	1471983	1474124	2141	2141		0	0	0				0
T30C_TCONS_00011399	T30C	groupIII	1475039	1479766	4727	5	856	D30C_TCONS_00011276	4	552	0.6448598130841121495327102804	1475342	1480395	5053	4424		0	0	0				0
D30C_TCONS_00031772	D30C	groupVII	294247	297335	3088	8	1305	T30C_TCONS_00032081	9	1227	0.9402298850574712643678160920	294240	297467	3227	3088		0	0	0				0
T30C_TCONS_00031438	T30C	groupVII	21601873	21604221	2348	3	1883		0	0	0				0		0	0	0				0
D30C_TCONS_00034485	D30C	groupVIII	798127	800071	1944	1	1944		0	0	0				0		0	0	0				0
D30C_TCONS_00069393	D30C	groupXVIII	1493528	1500473	6945	9	3260	T30C_TCONS_00070519	9	3209	0.9843558282208588957055214724	1493528	1500422	6894	6894		0	0	0				0
T30C_TCONS_00060749	T30C	groupXIX	18034077	18036984	2907	1	2907	D30C_TCONS_00059719	1	2869	0.9869281045751633986928104575	18034109	18036978	2869	2869		0	0	0				0
D30C_TCONS_00058776	D30C	groupXIX	9088580	9090494	1914	6	669	T30C_TCONS_00059784	6	644	0.9626307922272047832585949178	9088605	9090494	1889	1889		0	0	0				0
T30C_TCONS_00082178	T30C	scaffold_137	210615	212373	1758	5	852		0	0	0				0		0	0	0				0
D30C_TCONS_00065092	D30C	groupXVI	3981742	3983789	2047	1	2047	T30C_TCONS_00066168	1	1795	0.8768930141670737664875427455	3981994	3983789	1795	1795		0	0	0				0
T30C_TCONS_00041972	T30C	groupXI	812521	816805	4284	2	877	D30C_TCONS_00041416	2	851	0.9703534777651083238312428734	812545	816803	4258	4258		0	0	0				0
T30C_TCONS_00046361	T30C	groupXII	2214295	2219111	4816	5	2255	D30C_TCONS_00045693	5	2255	1	2214289	2221155	6866	4816		0	0	0				0
D30C_TCONS_00089405	D30C	scaffold_95	460049	462090	2041	3	631	T30C_TCONS_00091382	3	314	0.4976228209191759112519809826	459941	462090	2149	2041		0	0	0				0
T30C_TCONS_00036388	T30C	groupVIII	16509709	16513605	3896	4	2277		0	0	0				0		0	0	0				0
D30C_TCONS_00058778	D30C	groupXIX	9095049	9096696	1647	4	768	T30C_TCONS_00059786	4	768	1	9095040	9096701	1661	1647		0	0	0				0
D30C_TCONS_00031259	D30C	groupVII	22759164	22760827	1663	2	1552	T30C_TCONS_00031560	2	1525	0.9826030927835051546391752577	22759191	22760828	1637	1636		0	0	0				0
D30C_TCONS_00045870	D30C	groupXII	4575597	4617058	41461	26	6106	T30C_TCONS_00046526	26	6075	0.9949230265312807075008188667	4575597	4617027	41430	41430		0	0	0				0
T30C_TCONS_00080797	T30C	scaffold_115	286201	286784	583	1	583	D30C_TCONS_00079245	1	583	1	286199	286786	587	583		0	0	0				0
D30C_TCONS_00058180	D30C	groupXIX	2881032	2885907	4875	5	1152	T30C_TCONS_00059128	5	1152	1	2881032	2885909	4877	4875		0	0	0				0
T30C_TCONS_00016055	T30C	groupIV	1793869	1794650	781	4	501	D30C_TCONS_00015926	4	501	1	1793836	1794655	819	781		0	0	0				0
D30C_TCONS_00057051	D30C	groupXIX	11919636	11926755	7119	6	2482	T30C_TCONS_00057909	5	2320	0.9347300564061240934730056406	11921605	11927077	5472	5150		0	0	0				0
D30C_TCONS_00042396	D30C	groupXI	8930501	8933561	3060	3	2439	T30C_TCONS_00042981	3	2247	0.9212792127921279212792127921	8930693	8933561	2868	2868		0	0	0				0
T30C_TCONS_00048793	T30C	groupXII	10218134	10220748	2614	5	766	D30C_TCONS_00048118	4	607	0.7924281984334203655352480418	10218164	10220918	2754	2584		0	0	0				0
T30C_TCONS_00011096	T30C	groupIII	15841687	15843798	2111	2	1614	D30C_TCONS_00010961	2	1614	1	15841676	15843801	2125	2111		0	0	0				0
T30C_TCONS_00019868	T30C	groupIX	10725875	10727195	1320	4	400		0	0	0				0		0	0	0				0
T30C_TCONS_00032887	T30C	groupVII	6686484	6710827	24343	23	1240	D30C_TCONS_00032567	23	1173	0.9459677419354838709677419355	6686551	6710827	24276	24276		0	0	0				0
T30C_TCONS_00090766	T30C	scaffold_842	2	891	889	2	339	D30C_TCONS_00088816	1	216	0.6371681415929203539823008850	15	624	609	609		0	0	0				0
T30C_TCONS_00013579	T30C	groupIV	6537393	6558839	21446	3	477	D30C_TCONS_00013465	3	477	1	6537392	6558842	21450	21446		0	0	0				0
T30C_TCONS_00009395	T30C	groupIII	441814	444039	2225	6	1392	D30C_TCONS_00009280	6	1389	0.9978448275862068965517241379	441802	444040	2238	2225		0	0	0				0
D30C_TCONS_00015837	D30C	groupIV	875752	888807	13055	9	3878	T30C_TCONS_00015970	9	3878	1	875672	888807	13135	13055		0	0	0				0
D30C_TCONS_00001015	D30C	groupI	8965174	8971433	6259	8	407	T30C_TCONS_00001037	7	406	0.9975429975429975429975429975	8965164	8974106	8942	6259		0	0	0				0
T30C_TCONS_00081372	T30C	scaffold_126	117297	119654	2357	3	706	D30C_TCONS_00079786	3	516	0.7308781869688385269121813031	117487	119656	2169	2167		0	0	0				0
T30C_TCONS_00021315	T30C	groupIX	3074548	3075206	658	1	658	D30C_TCONS_00021062	1	655	0.9954407294832826747720364742	3074535	3075203	668	655		0	0	0				0
D30C_TCONS_00010171	D30C	groupIII	9172107	9180318	8211	23	3393		0	0	0				0		0	0	0				0
D30C_TCONS_00054618	D30C	groupXIV	1316250	1317335	1085	2	839	T30C_TCONS_00055418	2	839	1	1316249	1317335	1086	1085		0	0	0				0
T30C_TCONS_00039938	T30C	groupX	13762517	13763819	1302	2	772	D30C_TCONS_00039423	2	745	0.9650259067357512953367875648	13762530	13763805	1275	1275		0	0	0				0
D30C_TCONS_00052314	D30C	groupXIII	14766335	14769034	2699	4	1937	T30C_TCONS_00053076	4	1936	0.9994837377387712958182756840	14766336	14769034	2698	2698		0	0	0				0
T30C_TCONS_00034224	T30C	groupVII	22169543	22175165	5622	1	5622		0	0	0				0		0	0	0				0
D30C_TCONS_00033094	D30C	groupVII	14356404	14358067	1663	3	1265		0	0	0				0		0	0	0				0
T30C_TCONS_00059387	T30C	groupXIX	5882646	5905000	22354	17	2215		0	0	0				0		0	0	0				0
T30C_TCONS_00009142	T30C	groupII	21758397	21762145	3748	8	805	D30C_TCONS_00009003	8	799	0.9925465838509316770186335404	21758401	21762143	3742	3742		0	0	0				0
D30C_TCONS_00071709	D30C	groupXVIII	10606961	10611717	4756	3	2810		0	0	0				0		0	0	0				0
T30C_TCONS_00060512	T30C	groupXIX	15670445	15679850	9405	5	2939	D30C_TCONS_00059494	5	2750	0.9356924123851650221163661109	15670122	15679661	9539	9216		0	0	0				0
T30C_TCONS_00016753	T30C	groupIV	9324283	9326491	2208	4	459	D30C_TCONS_00016607	4	459	1	9324283	9326491	2208	2208		0	0	0				0
D30C_TCONS_00037227	D30C	groupVIII	11285024	11287446	2422	5	1145	T30C_TCONS_00037722	4	1014	0.8855895196506550218340611354	11284632	11287047	2415	2023		0	0	0				0
T30C_TCONS_00032819	T30C	groupVII	6150862	6151059	197	1	197		0	0	0				0		0	0	0				0
D30C_TCONS_00038766	D30C	groupX	7299300	7307286	7986	5	1379	T30C_TCONS_00039298	5	1376	0.9978245105148658448150833938	7298228	7307283	9055	7983		0	0	0				0
D30C_TCONS_00034154	D30C	groupVII	25242985	25245042	2057	3	1078		0	0	0				0		0	0	0				0
D30C_TCONS_00060329	D30C	groupXV	2677632	2679569	1937	4	642	T30C_TCONS_00061339	4	642	1	2677380	2679569	2189	1937		0	0	0				0
D30C_TCONS_00034152	D30C	groupVII	25226759	25230626	3867	2	2768	T30C_TCONS_00034497	2	2767	0.9996387283236994219653179191	25226759	25230625	3866	3866		0	0	0				0
T30C_TCONS_00067241	T30C	groupXVI	16319234	16345296	26062	5	1881	D30C_TCONS_00066171	4	1833	0.9744816586921850079744816587	16319234	16322455	3221	3221		0	0	0				0
T30C_TCONS_00013332	T30C	groupIV	4471345	4475417	4072	4	2270	D30C_TCONS_00013230	3	495	0.2180616740088105726872246696	4471582	4473906	2324	2324		0	0	0				0
T30C_TCONS_00074363	T30C	groupXX	7512842	7519924	7082	13	2294	D30C_TCONS_00073097	13	2294	1	7512830	7524834	12004	7082		0	0	0				0
D30C_TCONS_00085922	D30C	scaffold_453	16	4109	4093	14	2222		0	0	0				0		0	0	0				0
D30C_TCONS_00015409	D30C	groupIV	30394226	30410440	16214	4	4650	T30C_TCONS_00015540	4	4076	0.8765591397849462365591397849	30394237	30409877	15640	15640		0	0	0				0
T30C_TCONS_00037722	T30C	groupVIII	11284632	11287047	2415	5	1462	D30C_TCONS_00037227	4	1014	0.6935704514363885088919288646	11285024	11287446	2422	2023		0	0	0				0
T30C_TCONS_00062021	T30C	groupXV	9654470	9657563	3093	12	1856	D30C_TCONS_00060978	12	1856	1	9653944	9657563	3619	3093		0	0	0				0
D30C_TCONS_00024518	D30C	groupV	2313914	2320156	6242	4	1105	T30C_TCONS_00024767	4	1094	0.9900452488687782805429864253	2313911	2320145	6234	6231		0	0	0				0
D30C_TCONS_00043880	D30C	groupXI	4342828	4344907	2079	3	1874		0	0	0				0		0	0	0				0
D30C_TCONS_00025919	D30C	groupVI	1339812	1352452	12640	10	5116	T30C_TCONS_00026162	11	4729	0.9243549648162627052384675528	1339812	1352455	12643	12640		0	0	0				0
T30C_TCONS_00057149	T30C	groupXIX	5305745	5313382	7637	5	2398	D30C_TCONS_00056289	5	2336	0.9741451209341117597998331943	5305807	5314129	8322	7575		0	0	0				0
